"","logFC","AveExpr","t","P.Value","adj.P.Val","B","xiao","protein","q","qiao","-log10p","regulated_xiao","regulated_qiao","regulated_q"
"NAMPT",0.589018826238654,14.5166884850148,6.49225073111254,8.12169357715117e-07,0.000332525339887361,5.88571345502525,0.000258623026069617,"NAMPT",0.000236174320048959,0.0926516990894403,6.09035340000515,"+","","+"
"BGN",0.566156752959541,13.2659178759874,2.94428227007694,0.00686478697670588,0.10965879416569,-2.59981115879497,0.0595925272461019,"BGN",0.0778845641004182,0.999999931656946,2.16337293494238,"","",""
"COX20",0.562361849410134,11.2945624912173,3.22573492204173,0.00346519658807144,0.082066955425351,-1.97224974022536,0.0413463159963103,"COX20",0.058287610209303,0.999999931656946,2.4602721218912,"+","",""
"SLC25A6",0.562216360339583,13.9255788280673,3.72890639954728,0.000980480666544771,0.0465899510548918,-0.799321396181264,0.02034875318385,"SLC25A6",0.0330902601745497,0.999999931656946,3.00856096547983,"+","","+"
"KRT17",0.561501240526631,13.3906426189875,1.05858650424267,0.299827353657539,0.635364137465039,-5.78272433794195,0.508466750358319,"KRT17",0.451263934351976,0.999999931656946,0.523128748403619,"","",""
"NDUFAF2",0.559843328195992,14.1517549263378,1.69139148322276,0.103090803875329,0.391854434889512,-4.97185520784231,0.280257832750035,"NDUFAF2",0.278312488153679,0.999999931656946,0.986780073846719,"","",""
"PDLIM2",0.553913437026958,9.69931279082312,2.67187709140359,0.0138623601839064,0.146531413654971,-3.16821584753647,0.0934842924143146,"PDLIM2",0.104073142207744,0.999999931656946,1.85816282112514,"","",""
"AGBL1",0.544748857399229,9.75075121965624,3.03186668678785,0.00784411265286829,0.117702758445657,-2.46954549760618,0.0712943563955309,"AGBL1",0.0835977461242692,0.999999931656946,2.10545617785895,"","",""
"VIM",0.540554521631243,17.1935509477968,4.22170528172939,0.000275917299863702,0.0247118431690428,0.390074142008845,0.0119137081740272,"VIM",0.0175514526489385,0.999999931656946,3.55922106864078,"+","","+"
"CASP3",0.536975870421625,12.8122721452812,5.90477377944331,3.55257238623222e-06,0.00101816724589416,4.49774293588011,0.00118514925978121,"CASP3",0.000723147766954024,0.242616984180925,5.44945706424611,"+","","+"
